Id_Pays;annee;Id_Score;valeur_score;rang
77;2017;5;0.55;90
102;2017;5;0.50;100
96;2017;5;0.56;89
135;2017;5;0.19;140
154;2017;5;0.61;76
114;2017;5;0.57;88
43;2017;5;0.52;97
21;2017;5;0.71;43
129;2017;5;0.01;153
25;2017;5;0.13;145
64;2017;5;0.64;62
2;2017;5;0.73;37
11;2017;5;0.53;95
101;2017;5;0.34;120
74;2017;5;0.31;124
99;2017;5;0.11;147
100;2017;5;0.40;114
127;2017;5;0.41;112
167;2017;5;0.26;131
65;2017;5;0.50;101
49;2017;5;0.36;117
46;2017;5;0.35;118
139;2017;5;0.63;71
6;2017;5;0.64;67
62;2017;5;0.46;108
92;2017;5;0.29;128
33;2017;5;0.29;127
51;2017;5;0.65;58
34;2017;5;0.19;139
90;2017;5;0.17;142
69;2017;5;0.05;150
24;2017;5;0.43;111
140;2017;5;0.29;126
53;2017;5;0.30;125
158;2017;5;0.58;86
157;2017;5;0.22;134
22;2017;5;0.22;135
106;2017;5;0.27;130
88;2017;5;0.32;122
28;2017;5;0.04;151
168;2017;5;0.20;137
81;2017;5;0.00;154
4;2017;5;0.05;149
1;2017;5;0.18;141
19;2017;5;0.34;119
15;2017;5;0.21;136
87;2017;5;0.38;115
57;2017;5;0.28;129
166;2017;5;0.31;123
137;2017;5;0.16;143
82;2017;5;0.23;133
56;2017;5;0.19;138
151;2017;5;0.25;132
125;2017;5;0.33;121
145;2017;5;0.50;102
149;2017;5;0.36;116
23;2017;5;0.15;144
27;2017;5;0.02;152
47;2018;5;0.87;26
111;2018;5;0.86;28
39;2018;5;0.87;27
61;2018;5;0.91;8
144;2018;5;0.93;7
103;2018;5;0.88;23
26;2018;5;0.90;14
104;2018;5;0.88;24
143;2018;5;0.91;9
7;2018;5;0.91;10
160;2018;5;0.89;18
8;2018;5;0.89;17
35;2018;5;0.82;34
66;2018;5;0.88;24
52;2018;5;0.86;28
13;2018;5;0.89;16
85;2018;5;0.90;14
161;2018;5;0.82;33
67;2018;5;0.88;21
159;2018;5;0.67;73
38;2018;5;0.85;32
91;2018;5;0.88;19
48;2018;5;0.91;13
94;2018;5;0.76;42
29;2018;5;0.81;35
146;2018;5;0.86;30
115;2018;5;0.76;43
20;2018;5;0.68;68
5;2018;5;0.74;46
55;2018;5;0.61;89
162;2018;5;0.77;41
122;2018;5;0.75;45
126;2018;5;0.63;82
130;2018;5;1.01;2
89;2018;5;0.67;74
138;2018;5;0.97;4
31;2018;5;0.64;81
152;2018;5;0.56;99
131;2018;5;0.78;40
44;2018;5;0.64;80
105;2018;5;0.70;57
119;2018;5;0.78;39
10;2018;5;0.70;59
163;2018;5;0.61;90
76;2018;5;0.68;68
150;2018;5;0.71;55
68;2018;5;0.95;6
42;2018;5;0.74;49
14;2018;5;0.47;111
84;2018;5;0.72;53
132;2018;5;0.86;31
123;2018;5;0.73;52
79;2018;5;0.67;72
71;2018;5;0.99;3
93;2018;5;0.68;67
70;2018;5;0.69;60
136;2018;5;0.96;5
110;2018;5;0.91;11
124;2018;5;0.60;93
73;2018;5;0.63;83
37;2018;5;0.91;11
17;2018;5;0.51;109
45;2018;5;0.74;47
116;2018;5;0.62;86
117;2018;5;0.67;70
75;2018;5;0.58;97
95;2018;5;0.62;85
156;2018;5;0.52;107
60;2018;5;0.73;50
83;2018;5;0.55;100
118;2018;5;0.51;108
58;2018;5;0.62;84
12;2018;5;0.70;57
155;2018;5;0.69;65
113;2018;5;0.42;117
59;2018;5;1.03;1
120;2018;5;0.88;19
128;2018;5;0.69;66
54;2018;5;0.88;22
80;2018;5;0.79;38
97;2018;5;0.73;51
36;2018;5;0.74;47
41;2018;5;0.61;87
3;2018;5;0.69;64
98;2018;5;0.67;74
30;2018;5;0.80;36
9;2018;5;0.60;91
148;2018;5;0.60;94
86;2018;5;0.69;61
72;2018;5;0.65;78
107;2018;5;0.05;154
77;2018;5;0.59;95
18;2018;5;0.76;44
96;2018;5;0.58;98
165;2018;5;0.70;56
63;2018;5;0.52;106
16;2018;5;0.53;105
133;2018;5;0.12;150
25;2018;5;0.18;145
21;2018;5;0.71;54
102;2018;5;0.54;102
164;2018;5;0.66;77
49;2018;5;0.40;119
114;2018;5;0.60;92
135;2018;5;0.33;128
64;2018;5;0.69;61
69;2018;5;0.08;151
53;2018;5;0.34;127
127;2018;5;0.43;115
78;2018;5;0.44;114
154;2018;5;0.69;63
2;2018;5;0.79;37
129;2018;5;0.00;156
33;2018;5;0.34;125
11;2018;5;0.58;96
139;2018;5;0.67;71
65;2018;5;0.54;104
90;2018;5;0.15;148
101;2018;5;0.37;124
24;2018;5;0.46;112
22;2018;5;0.25;137
43;2018;5;0.55;100
99;2018;5;0.17;147
74;2018;5;0.45;113
167;2018;5;0.30;131
92;2018;5;0.29;132
46;2018;5;0.39;122
51;2018;5;0.64;79
6;2018;5;0.67;76
100;2018;5;0.43;116
28;2018;5;0.05;153
34;2018;5;0.20;144
62;2018;5;0.49;110
106;2018;5;0.22;142
157;2018;5;0.24;141
15;2018;5;0.24;140
140;2018;5;0.31;129
158;2018;5;0.61;88
151;2018;5;0.25;138
56;2018;5;0.21;143
81;2018;5;0.08;152
4;2018;5;0.27;134
87;2018;5;0.40;120
168;2018;5;0.25;139
1;2018;5;0.26;136
19;2018;5;0.42;118
88;2018;5;0.31;130
57;2018;5;0.29;133
82;2018;5;0.27;135
145;2018;5;0.54;102
125;2018;5;0.40;121
166;2018;5;0.34;125
149;2018;5;0.38;123
137;2018;5;0.18;146
27;2018;5;0.01;155
23;2018;5;0.15;149
47;2019;5;0.99;28
39;2019;5;1.00;25
111;2019;5;1.03;14
61;2019;5;1.03;15
103;2019;5;1.00;20
144;2019;5;1.05;5
143;2019;5;1.01;19
104;2019;5;1.03;15
26;2019;5;1.04;9
8;2019;5;1.02;17
7;2019;5;1.04;11
35;2019;5;0.96;30
67;2019;5;1.03;13
85;2019;5;1.01;18
160;2019;5;1.00;25
66;2019;5;1.00;20
52;2019;5;0.99;27
13;2019;5;0.99;28
161;2019;5;0.87;42
38;2019;5;0.92;32
159;2019;5;0.83;63
91;2019;5;1.00;20
94;2019;5;0.86;49
48;2019;5;1.05;6
146;2019;5;0.91;34
29;2019;5;0.92;32
55;2019;5;0.75;89
126;2019;5;0.80;77
122;2019;5;0.87;45
138;2019;5;1.06;4
115;2019;5;0.91;36
20;2019;5;0.80;75
162;2019;5;0.89;38
130;2019;5;1.14;1
44;2019;5;0.79;78
68;2019;5;1.04;9
10;2019;5;0.87;45
131;2019;5;0.88;40
152;2019;5;0.71;97
119;2019;5;0.88;39
163;2019;5;0.76;87
84;2019;5;0.82;65
31;2019;5;0.84;54
132;2019;5;0.95;31
105;2019;5;0.84;56
75;2019;5;0.76;86
5;2019;5;0.88;40
123;2019;5;0.83;63
37;2019;5;1.04;7
42;2019;5;0.87;48
76;2019;5;0.81;72
150;2019;5;0.83;59
79;2019;5;0.81;71
136;2019;5;1.04;11
45;2019;5;0.87;42
70;2019;5;0.83;57
93;2019;5;0.80;76
71;2019;5;1.09;3
58;2019;5;0.83;59
73;2019;5;0.73;92
17;2019;5;0.71;98
60;2019;5;0.83;59
116;2019;5;0.78;84
110;2019;5;1.04;7
117;2019;5;0.85;50
120;2019;5;1.00;20
113;2019;5;0.54;119
124;2019;5;0.73;93
118;2019;5;0.66;104
128;2019;5;0.85;50
95;2019;5;0.74;90
83;2019;5;0.67;100
97;2019;5;0.87;45
148;2019;5;0.72;96
36;2019;5;0.91;34
59;2019;5;1.12;2
41;2019;5;0.78;83
18;2019;5;0.85;53
155;2019;5;0.81;72
89;2019;5;0.83;59
12;2019;5;0.79;78
54;2019;5;1.00;20
96;2019;5;0.67;102
109;2019;5;0.84;55
107;2019;5;0.25;150
77;2019;5;0.72;94
156;2019;5;0.66;104
3;2019;5;0.79;80
98;2019;5;0.78;82
9;2019;5;0.77;85
80;2019;5;0.82;66
63;2019;5;0.66;103
30;2019;5;0.89;37
165;2019;5;0.85;52
16;2019;5;0.60;109
25;2019;5;0.33;146
21;2019;5;0.82;66
53;2019;5;0.49;126
69;2019;5;0.23;152
102;2019;5;0.68;99
72;2019;5;0.82;66
15;2019;5;0.40;138
33;2019;5;0.51;121
49;2019;5;0.57;113
78;2019;5;0.55;117
135;2019;5;0.47;128
2;2019;5;0.87;42
164;2019;5;0.81;74
24;2019;5;0.64;107
114;2019;5;0.67;101
127;2019;5;0.57;113
133;2019;5;0.27;149
101;2019;5;0.48;127
106;2019;5;0.37;143
22;2019;5;0.38;140
6;2019;5;0.82;66
64;2019;5;0.79;80
56;2019;5;0.38;142
51;2019;5;0.75;88
50;2019;5;0.43;135
74;2019;5;0.58;111
92;2019;5;0.49;125
99;2019;5;0.39;139
154;2019;5;0.82;66
11;2019;5;0.72;94
65;2019;5;0.57;112
34;2019;5;0.36;145
90;2019;5;0.31;147
129;2019;5;0.24;151
139;2019;5;0.83;57
100;2019;5;0.56;115
28;2019;5;0.19;153
158;2019;5;0.74;90
46;2019;5;0.53;120
142;2019;5;0.00;156
157;2019;5;0.44;131
43;2019;5;0.64;106
167;2019;5;0.43;136
151;2019;5;0.41;137
62;2019;5;0.59;110
82;2019;5;0.44;131
32;2019;5;0.51;122
87;2019;5;0.56;115
81;2019;5;0.17;154
23;2019;5;0.38;140
168;2019;5;0.43;134
57;2019;5;0.45;130
19;2019;5;0.54;118
145;2019;5;0.44;133
88;2019;5;0.50;124
166;2019;5;0.46;129
125;2019;5;0.61;108
149;2019;5;0.50;123
1;2019;5;0.36;144
27;2019;5;0.11;155
137;2019;5;0.30;148
144;2015;6;0.67;2
61;2015;6;0.63;15
39;2015;6;0.65;7
111;2015;6;0.67;1
26;2015;6;0.63;13
47;2015;6;0.64;8
103;2015;6;0.62;20
143;2015;6;0.66;4
104;2015;6;0.64;11
7;2015;6;0.65;6
67;2015;6;0.41;90
35;2015;6;0.63;12
8;2015;6;0.62;17
94;2015;6;0.48;63
161;2015;6;0.55;41
20;2015;6;0.49;57
85;2015;6;0.62;19
66;2015;6;0.62;18
13;2015;6;0.58;31
159;2015;6;0.64;9
160;2015;6;0.60;26
112;2015;6;0.63;14
164;2015;6;0.43;83
130;2015;6;0.54;42
115;2015;6;0.54;43
52;2015;6;0.61;21
29;2015;6;0.44;77
122;2015;6;0.64;10
48;2015;6;0.55;40
5;2015;6;0.45;75
38;2015;6;0.46;70
162;2015;6;0.60;24
31;2015;6;0.53;46
150;2015;6;0.56;37
126;2015;6;0.31;124
138;2015;6;0.46;72
91;2015;6;0.60;23
146;2015;6;0.40;99
76;2015;6;0.55;38
141;2015;6;0.60;25
153;2015;6;0.56;36
44;2015;6;0.40;96
55;2015;6;0.58;32
163;2015;6;0.66;5
131;2015;6;0.32;123
71;2015;6;0.50;54
136;2015;6;0.33;116
42;2015;6;0.49;61
10;2015;6;0.45;74
68;2015;6;0.26;132
17;2015;6;0.57;34
95;2015;6;0.33;119
116;2015;6;0.54;44
73;2015;6;0.52;51
132;2015;6;0.61;22
84;2015;6;0.21;145
105;2015;6;0.55;39
117;2015;6;0.41;88
12;2015;6;0.38;103
119;2015;6;0.53;48
89;2015;6;0.53;49
36;2015;6;0.26;133
83;2015;6;0.42;87
124;2015;6;0.37;107
70;2015;6;0.50;53
108;2015;6;0.49;58
37;2015;6;0.41;93
3;2015;6;0.29;129
75;2015;6;0.25;136
156;2015;6;0.48;65
93;2015;6;0.56;35
59;2015;6;0.60;27
45;2015;6;0.45;76
63;2015;6;0.47;68
165;2015;6;0.59;29
155;2015;6;0.23;143
77;2015;6;0.43;80
107;2015;6;0.34;112
16;2015;6;0.53;47
9;2015;6;0.37;105
113;2015;6;0.12;152
72;2015;6;0.41;94
97;2015;6;0.18;149
30;2015;6;0.52;50
167;2015;6;0.49;60
123;2015;6;0.35;111
128;2015;6;0.20;146
120;2015;6;0.51;52
79;2015;6;0.30;128
118;2015;6;0.63;16
134;2015;6;0.47;69
98;2015;6;0.42;86
86;2015;6;0.33;115
99;2015;6;0.34;113
2;2015;6;0.36;109
18;2015;6;0.09;156
81;2015;6;0.32;122
41;2015;6;0.58;33
78;2015;6;0.60;28
96;2015;6;0.44;79
142;2015;6;0.31;125
54;2015;6;0.08;157
80;2015;6;0.34;114
60;2015;6;0.32;120
58;2015;6;0.40;97
148;2015;6;0.47;66
154;2015;6;0.26;131
114;2015;6;0.24;137
11;2015;6;0.41;92
64;2015;6;0.30;127
158;2015;6;0.25;135
65;2015;6;0.00;158
135;2015;6;0.33;117
53;2015;6;0.42;84
168;2015;6;0.26;134
82;2015;6;0.29;130
62;2015;6;0.40;98
140;2015;6;0.10;155
57;2015;6;0.24;138
34;2015;6;0.23;144
102;2015;6;0.38;102
46;2015;6;0.43;81
129;2015;6;0.41;91
92;2015;6;0.24;139
74;2015;6;0.42;85
40;2015;6;0.46;71
6;2015;6;0.20;147
19;2015;6;0.49;55
100;2015;6;0.44;78
51;2015;6;0.41;95
88;2015;6;0.43;82
139;2015;6;0.54;45
25;2015;6;0.49;56
21;2015;6;0.31;126
43;2015;6;0.17;150
166;2015;6;0.36;110
4;2015;6;0.10;154
90;2015;6;0.39;101
33;2015;6;0.41;89
32;2015;6;0.23;142
157;2015;6;0.46;73
127;2015;6;0.37;106
49;2015;6;0.32;121
106;2015;6;0.48;64
24;2015;6;0.66;3
149;2015;6;0.33;118
87;2015;6;0.19;148
27;2015;6;0.49;59
28;2015;6;0.24;140
56;2015;6;0.38;104
69;2015;6;0.47;67
22;2015;6;0.39;100
1;2015;6;0.23;141
125;2015;6;0.59;30
15;2015;6;0.48;62
145;2015;6;0.16;151
23;2015;6;0.12;153
151;2015;6;0.36;108
39;2016;6;0.58;7
144;2016;6;0.59;4
61;2016;6;0.57;13
111;2016;6;0.60;2
47;2016;6;0.57;9
26;2016;6;0.57;8
103;2016;6;0.55;17
104;2016;6;0.58;6
7;2016;6;0.57;10
143;2016;6;0.58;5
67;2016;6;0.36;95
8;2016;6;0.54;22
161;2016;6;0.48;41
35;2016;6;0.55;16
121;2016;6;0.47;44
52;2016;6;0.53;25
20;2016;6;0.40;74
13;2016;6;0.51;30
66;2016;6;0.54;24
85;2016;6;0.55;19
94;2016;6;0.38;87
130;2016;6;0.49;38
160;2016;6;0.50;35
29;2016;6;0.38;86
115;2016;6;0.49;37
5;2016;6;0.42;65
38;2016;6;0.41;68
159;2016;6;0.56;14
162;2016;6;0.54;21
91;2016;6;0.55;18
31;2016;6;0.45;52
48;2016;6;0.47;47
150;2016;6;0.50;36
146;2016;6;0.32;103
126;2016;6;0.38;85
122;2016;6;0.57;12
138;2016;6;0.38;88
3;2016;6;0.21;131
55;2016;6;0.50;34
141;2016;6;0.52;28
76;2016;6;0.43;60
10;2016;6;0.47;43
153;2016;6;0.48;40
164;2016;6;0.20;132
131;2016;6;0.23;127
44;2016;6;0.37;91
89;2016;6;0.39;82
105;2016;6;0.47;46
163;2016;6;0.61;1
68;2016;6;0.19;137
42;2016;6;0.40;76
14;2016;6;0.51;31
71;2016;6;0.47;45
73;2016;6;0.41;73
95;2016;6;0.25;121
124;2016;6;0.33;101
119;2016;6;0.45;51
136;2016;6;0.25;122
17;2016;6;0.51;32
84;2016;6;0.19;135
12;2016;6;0.29;110
108;2016;6;0.44;58
132;2016;6;0.53;26
117;2016;6;0.38;89
156;2016;6;0.37;90
93;2016;6;0.46;49
83;2016;6;0.41;70
79;2016;6;0.28;112
37;2016;6;0.30;109
116;2016;6;0.46;48
123;2016;6;0.37;93
45;2016;6;0.42;66
70;2016;6;0.44;57
36;2016;6;0.24;124
59;2016;6;0.48;42
133;2016;6;0.57;11
75;2016;6;0.14;145
155;2016;6;0.24;125
63;2016;6;0.39;80
72;2016;6;0.36;96
9;2016;6;0.35;98
118;2016;6;0.55;20
30;2016;6;0.44;55
16;2016;6;0.46;50
77;2016;6;0.40;77
128;2016;6;0.16;140
18;2016;6;0.10;152
97;2016;6;0.15;143
41;2016;6;0.52;27
98;2016;6;0.26;119
60;2016;6;0.20;133
113;2016;6;0.15;144
80;2016;6;0.26;117
120;2016;6;0.45;53
86;2016;6;0.28;114
165;2016;6;0.56;15
134;2016;6;0.39;81
154;2016;6;0.24;126
54;2016;6;0.06;154
148;2016;6;0.43;59
96;2016;6;0.36;97
78;2016;6;0.52;29
107;2016;6;0.28;113
58;2016;6;0.27;116
64;2016;6;0.23;129
167;2016;6;0.43;63
102;2016;6;0.37;92
114;2016;6;0.18;138
2;2016;6;0.32;104
11;2016;6;0.40;78
129;2016;6;0.31;108
65;2016;6;0.25;123
101;2016;6;0.49;39
25;2016;6;0.43;61
46;2016;6;0.37;94
135;2016;6;0.42;64
139;2016;6;0.51;33
62;2016;6;0.40;75
100;2016;6;0.43;62
43;2016;6;0.19;136
6;2016;6;0.14;146
74;2016;6;0.41;72
158;2016;6;0.13;148
53;2016;6;0.41;69
34;2016;6;0.16;141
51;2016;6;0.32;102
33;2016;6;0.38;84
127;2016;6;0.31;106
21;2016;6;0.21;130
92;2016;6;0.13;150
168;2016;6;0.25;120
88;2016;6;0.41;67
140;2016;6;0.00;157
49;2016;6;0.28;111
90;2016;6;0.28;115
57;2016;6;0.12;151
19;2016;6;0.44;54
32;2016;6;0.15;142
69;2016;6;0.41;71
24;2016;6;0.59;3
4;2016;6;0.01;156
106;2016;6;0.38;83
137;2016;6;0.20;134
28;2016;6;0.13;149
22;2016;6;0.33;100
157;2016;6;0.44;56
166;2016;6;0.23;128
87;2016;6;0.14;147
149;2016;6;0.32;105
82;2016;6;0.26;118
56;2016;6;0.31;107
125;2016;6;0.54;23
15;2016;6;0.40;79
1;2016;6;0.16;139
151;2016;6;0.35;99
145;2016;6;0.07;153
23;2016;6;0.04;155
111;2017;6;0.64;2
39;2017;6;0.63;5
61;2017;6;0.63;4
144;2017;6;0.62;6
47;2017;6;0.62;7
103;2017;6;0.59;17
26;2017;6;0.61;10
104;2017;6;0.61;8
143;2017;6;0.61;9
7;2017;6;0.60;14
67;2017;6;0.41;90
35;2017;6;0.58;21
8;2017;6;0.57;26
161;2017;6;0.51;42
66;2017;6;0.57;23
52;2017;6;0.56;27
13;2017;6;0.54;34
85;2017;6;0.60;15
160;2017;6;0.51;41
29;2017;6;0.38;100
159;2017;6;0.61;11
20;2017;6;0.44;78
38;2017;6;0.49;50
5;2017;6;0.49;48
94;2017;6;0.41;86
130;2017;6;0.55;32
91;2017;6;0.59;16
162;2017;6;0.58;22
55;2017;6;0.53;36
115;2017;6;0.55;31
48;2017;6;0.47;61
150;2017;6;0.58;20
147;2017;6;0.36;103
138;2017;6;0.41;88
122;2017;6;0.60;12
31;2017;6;0.48;55
126;2017;6;0.45;71
153;2017;6;0.52;39
76;2017;6;0.50;47
131;2017;6;0.30;117
10;2017;6;0.54;35
89;2017;6;0.40;91
105;2017;6;0.45;73
42;2017;6;0.46;67
44;2017;6;0.43;80
119;2017;6;0.52;37
163;2017;6;0.66;1
68;2017;6;0.26;127
124;2017;6;0.37;101
14;2017;6;0.55;33
71;2017;6;0.51;43
84;2017;6;0.23;135
3;2017;6;0.23;136
79;2017;6;0.33;110
136;2017;6;0.26;126
95;2017;6;0.24;132
123;2017;6;0.46;66
17;2017;6;0.56;29
156;2017;6;0.42;85
73;2017;6;0.44;77
108;2017;6;0.47;60
132;2017;6;0.57;24
117;2017;6;0.45;70
93;2017;6;0.49;49
37;2017;6;0.36;104
45;2017;6;0.48;53
12;2017;6;0.30;118
83;2017;6;0.47;64
155;2017;6;0.30;116
116;2017;6;0.47;57
118;2017;6;0.59;18
128;2017;6;0.21;137
72;2017;6;0.42;84
60;2017;6;0.18;142
70;2017;6;0.47;56
36;2017;6;0.26;128
75;2017;6;0.26;125
30;2017;6;0.47;58
113;2017;6;0.24;134
63;2017;6;0.44;74
164;2017;6;0.15;144
97;2017;6;0.19;140
98;2017;6;0.41;89
9;2017;6;0.40;92
41;2017;6;0.55;30
54;2017;6;0.10;149
80;2017;6;0.29;122
120;2017;6;0.50;46
18;2017;6;0.20;138
58;2017;6;0.35;106
86;2017;6;0.33;109
133;2017;6;0.60;13
165;2017;6;0.57;25
107;2017;6;0.39;93
148;2017;6;0.47;59
16;2017;6;0.50;45
77;2017;6;0.45;68
102;2017;6;0.44;76
96;2017;6;0.39;94
135;2017;6;0.48;52
154;2017;6;0.29;119
114;2017;6;0.25;129
43;2017;6;0.28;123
21;2017;6;0.29;120
129;2017;6;0.32;112
25;2017;6;0.43;81
64;2017;6;0.25;131
2;2017;6;0.38;97
11;2017;6;0.48;54
101;2017;6;0.52;38
74;2017;6;0.45;69
99;2017;6;0.48;51
100;2017;6;0.51;40
127;2017;6;0.38;99
167;2017;6;0.46;65
65;2017;6;0.29;121
49;2017;6;0.31;113
46;2017;6;0.41;87
139;2017;6;0.56;28
6;2017;6;0.20;139
62;2017;6;0.47;62
92;2017;6;0.10;148
33;2017;6;0.44;79
51;2017;6;0.31;114
34;2017;6;0.24;133
90;2017;6;0.31;115
69;2017;6;0.45;72
24;2017;6;0.63;3
140;2017;6;0.01;153
53;2017;6;0.42;83
158;2017;6;0.12;146
157;2017;6;0.44;75
22;2017;6;0.32;111
106;2017;6;0.36;102
88;2017;6;0.47;63
28;2017;6;0.16;143
168;2017;6;0.34;107
81;2017;6;0.39;95
4;2017;6;0.00;154
1;2017;6;0.11;147
19;2017;6;0.51;44
15;2017;6;0.43;82
87;2017;6;0.19;141
57;2017;6;0.03;152
166;2017;6;0.25;130
137;2017;6;0.15;145
82;2017;6;0.33;108
56;2017;6;0.35;105
151;2017;6;0.38;98
125;2017;6;0.58;19
145;2017;6;0.08;150
149;2017;6;0.39;96
23;2017;6;0.06;151
27;2017;6;0.27;124
47;2018;6;0.68;5
111;2018;6;0.69;3
39;2018;6;0.68;4
61;2018;6;0.68;6
144;2018;6;0.66;9
103;2018;6;0.64;16
26;2018;6;0.65;12
104;2018;6;0.67;8
143;2018;6;0.66;10
7;2018;6;0.65;13
160;2018;6;0.46;83
8;2018;6;0.62;26
35;2018;6;0.63;20
66;2018;6;0.61;27
52;2018;6;0.59;34
13;2018;6;0.58;37
85;2018;6;0.63;20
161;2018;6;0.55;50
67;2018;6;0.53;58
159;2018;6;0.28;132
38;2018;6;0.54;52
91;2018;6;0.65;14
48;2018;6;0.52;67
94;2018;6;0.48;80
29;2018;6;0.43;97
146;2018;6;0.42;103
115;2018;6;0.60;30
20;2018;6;0.49;78
5;2018;6;0.57;43
55;2018;6;0.60;29
162;2018;6;0.63;24
122;2018;6;0.65;11
126;2018;6;0.51;71
130;2018;6;0.63;22
89;2018;6;0.36;117
138;2018;6;0.45;93
31;2018;6;0.53;59
152;2018;6;0.58;41
131;2018;6;0.35;120
44;2018;6;0.46;85
105;2018;6;0.53;64
119;2018;6;0.55;51
10;2018;6;0.59;32
163;2018;6;0.72;1
76;2018;6;0.55;47
150;2018;6;0.64;17
68;2018;6;0.28;133
42;2018;6;0.56;46
14;2018;6;0.59;33
84;2018;6;0.35;121
132;2018;6;0.63;19
123;2018;6;0.53;63
79;2018;6;0.36;115
71;2018;6;0.55;48
93;2018;6;0.58;36
70;2018;6;0.58;41
136;2018;6;0.24;140
110;2018;6;0.50;77
124;2018;6;0.40;107
73;2018;6;0.45;89
37;2018;6;0.42;99
17;2018;6;0.61;28
45;2018;6;0.55;48
116;2018;6;0.54;53
117;2018;6;0.53;62
75;2018;6;0.45;94
95;2018;6;0.23;142
156;2018;6;0.42;104
60;2018;6;0.26;138
83;2018;6;0.50;76
118;2018;6;0.64;15
58;2018;6;0.46;87
12;2018;6;0.31;127
155;2018;6;0.32;123
113;2018;6;0.33;122
59;2018;6;0.52;66
120;2018;6;0.56;44
128;2018;6;0.29;131
54;2018;6;0.13;147
80;2018;6;0.50;73
97;2018;6;0.26;138
36;2018;6;0.38;112
41;2018;6;0.58;40
3;2018;6;0.08;152
98;2018;6;0.46;86
30;2018;6;0.60;30
9;2018;6;0.43;98
148;2018;6;0.29;130
86;2018;6;0.39;109
72;2018;6;0.47;81
107;2018;6;0.46;84
77;2018;6;0.54;55
18;2018;6;0.28;134
96;2018;6;0.40;108
165;2018;6;0.62;25
63;2018;6;0.54;57
16;2018;6;0.54;53
133;2018;6;0.67;7
25;2018;6;0.45;89
21;2018;6;0.36;116
102;2018;6;0.53;65
164;2018;6;0.13;146
49;2018;6;0.36;117
114;2018;6;0.27;136
135;2018;6;0.52;69
64;2018;6;0.46;87
69;2018;6;0.47;82
53;2018;6;0.50;75
127;2018;6;0.41;105
78;2018;6;0.63;23
154;2018;6;0.27;135
2;2018;6;0.42;101
129;2018;6;0.36;119
33;2018;6;0.51;70
11;2018;6;0.58;38
139;2018;6;0.59;35
65;2018;6;0.30;129
90;2018;6;0.37;114
101;2018;6;0.52;68
24;2018;6;0.70;2
22;2018;6;0.31;124
43;2018;6;0.31;124
99;2018;6;0.53;59
74;2018;6;0.50;72
167;2018;6;0.50;73
92;2018;6;0.13;148
46;2018;6;0.45;91
51;2018;6;0.38;113
6;2018;6;0.26;137
100;2018;6;0.58;38
28;2018;6;0.19;144
34;2018;6;0.31;124
62;2018;6;0.54;56
106;2018;6;0.39;111
157;2018;6;0.45;92
15;2018;6;0.44;95
140;2018;6;0.02;155
158;2018;6;0.16;145
151;2018;6;0.43;96
56;2018;6;0.39;109
81;2018;6;0.42;99
4;2018;6;0.00;156
87;2018;6;0.22;143
168;2018;6;0.41;105
1;2018;6;0.09;151
19;2018;6;0.56;45
88;2018;6;0.53;59
57;2018;6;0.03;154
82;2018;6;0.42;101
145;2018;6;0.09;150
125;2018;6;0.64;18
166;2018;6;0.24;140
149;2018;6;0.48;79
137;2018;6;0.11;149
27;2018;6;0.31;128
23;2018;6;0.07;153
47;2019;6;0.60;5
39;2019;6;0.59;6
111;2019;6;0.60;3
61;2019;6;0.59;7
103;2019;6;0.56;17
144;2019;6;0.57;11
143;2019;6;0.57;10
104;2019;6;0.59;8
26;2019;6;0.58;9
8;2019;6;0.53;27
7;2019;6;0.56;17
35;2019;6;0.56;15
67;2019;6;0.37;94
85;2019;6;0.53;29
160;2019;6;0.45;64
66;2019;6;0.52;33
52;2019;6;0.50;45
13;2019;6;0.47;54
161;2019;6;0.45;63
38;2019;6;0.46;59
159;2019;6;0.60;4
91;2019;6;0.56;12
94;2019;6;0.43;72
48;2019;6;0.44;70
146;2019;6;0.35;102
29;2019;6;0.36;99
55;2019;6;0.54;26
126;2019;6;0.44;68
122;2019;6;0.56;21
138;2019;6;0.36;96
115;2019;6;0.52;33
20;2019;6;0.39;85
162;2019;6;0.52;31
130;2019;6;0.56;20
44;2019;6;0.43;75
68;2019;6;0.23;133
10;2019;6;0.54;25
131;2019;6;0.33;108
152;2019;6;0.49;51
119;2019;6;0.48;53
163;2019;6;0.63;1
84;2019;6;0.29;123
31;2019;6;0.47;56
132;2019;6;0.56;12
105;2019;6;0.44;71
75;2019;6;0.49;51
5;2019;6;0.47;55
123;2019;6;0.46;58
37;2019;6;0.41;82
42;2019;6;0.50;41
76;2019;6;0.49;48
150;2019;6;0.56;17
79;2019;6;0.26;127
136;2019;6;0.16;145
45;2019;6;0.50;45
70;2019;6;0.49;50
93;2019;6;0.50;41
71;2019;6;0.45;65
58;2019;6;0.51;40
73;2019;6;0.41;81
17;2019;6;0.51;36
60;2019;6;0.20;139
116;2019;6;0.51;35
110;2019;6;0.42;78
117;2019;6;0.46;61
120;2019;6;0.51;37
113;2019;6;0.31;114
124;2019;6;0.33;108
118;2019;6;0.56;15
128;2019;6;0.28;125
95;2019;6;0.25;129
83;2019;6;0.42;80
97;2019;6;0.20;140
148;2019;6;0.39;86
36;2019;6;0.30;119
59;2019;6;0.44;67
41;2019;6;0.50;44
18;2019;6;0.21;138
155;2019;6;0.20;141
89;2019;6;0.51;37
